Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition
53752,20,Male,8,Media,6201,Good,Medium,Average,0,No,39,Bachelor’s Degree,Married,1,Mid,Large,86,Yes,No,No,Good,Low
1095,30,Male,19,Healthcare,7016,Poor,Low,Low,1,No,93,Master’s Degree,Married,1,Entry,Small,62,No,No,No,Poor,High
72319,20,Female,9,Healthcare,8337,Good,High,Average,0,Yes,83,Master’s Degree,Married,0,Senior,Medium,15,No,Yes,No,Poor,Medium
42713,32,Male,3,Media,6732,Good,Very High,High,3,No,12,Associate Degree,Divorced,1,Entry,Small,69,No,No,Yes,Good,Medium
31265,49,Male,29,Technology,9407,Fair,High,High,2,No,62,Bachelor’s Degree,Single,0,Senior,Medium,42,No,No,No,Good,Medium
4714,48,Female,39,Technology,8737,Good,Very High,Below Average,2,Yes,34,Master’s Degree,Married,1,Mid,Medium,58,No,No,No,Fair,High
36312,42,Male,15,Technology,9102,Poor,Medium,Average,1,No,68,Bachelor’s Degree,Divorced,0,Mid,Medium,30,No,No,Yes,Good,Medium
61997,48,Male,13,Media,5508,Fair,Very High,High,1,Yes,59,High School,Married,1,Entry,Medium,69,No,No,No,Excellent,High
73544,51,Female,26,Finance,7553,Excellent,Very High,Below Average,2,No,63,Bachelor’s Degree,Single,1,Entry,Small,63,No,No,No,Poor,Medium
45726,45,Male,9,Media,5080,Good,High,Average,0,Yes,9,Associate Degree,Married,1,Entry,Small,28,No,No,No,Fair,Low
62018,53,Female,15,Technology,7380,Good,Low,Average,0,Yes,55,Bachelor’s Degree,Married,0,Mid,Small,93,Yes,No,Yes,Good,Low
10481,38,Male,24,Technology,8428,Good,Low,Average,0,Yes,48,High School,Divorced,0,Mid,Medium,61,No,No,No,Fair,Low
10754,34,Male,23,Education,4862,Good,High,Average,1,No,28,Master’s Degree,Married,0,Entry,Small,52,No,No,No,Good,Low
52259,54,Male,15,Education,4993,Poor,High,Average,2,No,38,Associate Degree,Single,3,Mid,Medium,86,Yes,No,No,Excellent,Medium
73330,43,Male,30,Healthcare,9130,Excellent,High,Average,2,No,27,High School,Married,4,Senior,Medium,35,No,No,No,Good,Medium
68157,56,Male,15,Healthcare,8922,Fair,High,Average,0,No,32,Associate Degree,Married,1,Entry,Medium,41,No,No,No,Good,Medium
49883,35,Male,7,Technology,6892,Fair,Very High,Below Average,1,No,48,PhD,Single,1,Senior,Medium,9,No,No,No,Excellent,High
55928,48,Female,15,Education,3051,Excellent,High,Below Average,4,Yes,40,High School,Divorced,0,Entry,Large,56,No,No,No,Good,Low
36800,55,Female,7,Healthcare,6260,Good,Very High,Average,0,No,43,High School,Married,0,Senior,Small,55,Yes,No,No,Good,Medium
26136,23,Female,15,Finance,6604,Good,Very High,High,1,Yes,19,PhD,Married,4,Senior,Medium,32,No,No,No,Good,Low
19393,37,Female,28,Technology,11430,Fair,Medium,Average,0,No,96,Associate Degree,Married,0,Senior,Medium,34,No,No,Yes,Fair,Medium
23885,48,Male,23,Healthcare,7603,Fair,Very High,Below Average,0,No,25,Associate Degree,Married,0,Entry,Medium,75,No,No,Yes,Good,Medium
54241,47,Male,34,Technology,10940,Good,High,Below Average,0,No,98,Bachelor’s Degree,Divorced,1,Mid,Small,66,No,No,No,Excellent,High
15441,37,Male,13,Technology,10417,Good,Very High,High,4,No,72,High School,Married,0,Senior,Large,32,Yes,No,No,Good,Low
15036,30,Female,7,Education,5270,Good,High,Average,0,No,7,Associate Degree,Divorced,4,Mid,Large,59,No,Yes,No,Good,Low
61395,31,Female,12,Education,4413,Good,Low,Average,0,Yes,43,High School,Married,1,Mid,Large,14,Yes,No,No,Fair,High
33510,35,Male,23,Education,4703,Poor,High,Average,2,Yes,14,Associate Degree,Single,1,Senior,Small,51,No,No,No,Poor,Medium
1781,19,Female,11,Technology,8558,Good,Low,Average,1,No,29,Bachelor’s Degree,Married,0,Mid,Small,39,No,No,No,Poor,Low
2469,50,Female,20,Healthcare,8569,Fair,Low,High,0,Yes,66,High School,Divorced,1,Mid,Medium,88,No,No,No,Poor,High
66249,26,Male,3,Technology,9314,Fair,Medium,High,0,No,42,Associate Degree,Married,4,Entry,Large,67,No,No,No,Fair,Medium
11818,21,Male,1,Media,6402,Fair,Very High,Average,2,No,51,Master’s Degree,Single,0,Entry,Large,76,No,No,Yes,Good,Low
35196,54,Female,11,Healthcare,8673,Good,Low,Average,2,No,58,Master’s Degree,Married,1,Mid,Medium,29,No,No,No,Good,Low
49399,37,Female,16,Finance,8349,Good,High,Average,0,Yes,26,Associate Degree,Married,1,Mid,Medium,58,No,No,No,Fair,Low
35113,48,Male,14,Technology,11165,Poor,High,High,0,Yes,95,Associate Degree,Single,0,Mid,Small,16,No,No,Yes,Poor,Low
10145,21,Male,1,Technology,7072,Good,Very High,High,3,No,16,PhD,Married,1,Entry,Medium,10,No,No,No,Fair,Low
10530,37,Male,21,Healthcare,8316,Poor,Very High,Average,0,No,40,PhD,Married,4,Mid,Small,57,No,No,No,Fair,High
6769,40,Male,4,Media,5400,Good,High,High,0,No,36,Master’s Degree,Single,6,Entry,Small,27,No,No,Yes,Fair,Medium
12942,55,Male,1,Media,6201,Fair,High,Average,0,No,75,Associate Degree,Married,3,Senior,Small,39,No,No,No,Fair,Low
44551,51,Female,18,Healthcare,6568,Poor,Low,Average,2,No,73,Associate Degree,Divorced,4,Mid,Medium,50,No,No,No,Good,Medium
54748,27,Male,11,Technology,8850,Excellent,Very High,High,1,No,38,Associate Degree,Single,0,Senior,Large,42,Yes,No,No,Good,Low
67903,24,Male,6,Education,4595,Good,High,Average,0,Yes,58,Bachelor’s Degree,Married,4,Entry,Medium,81,No,No,No,Good,High
40113,51,Male,16,Media,5758,Good,High,Average,0,No,77,High School,Married,4,Mid,Small,81,No,No,No,Good,High
9153,51,Male,26,Technology,10204,Good,High,Average,2,Yes,83,Associate Degree,Single,2,Senior,Medium,33,Yes,No,No,Poor,Medium
25618,56,Male,3,Finance,6979,Good,High,Average,0,No,2,Bachelor’s Degree,Single,1,Senior,Small,63,No,No,Yes,Poor,High
44130,34,Female,2,Technology,10543,Good,High,High,1,No,98,Associate Degree,Divorced,4,Entry,Small,12,No,No,No,Poor,High
53390,38,Male,30,Education,4188,Good,High,Average,0,No,13,Associate Degree,Single,2,Entry,Medium,109,No,No,No,Fair,Medium
48293,49,Female,32,Technology,9756,Good,Medium,High,0,No,44,Associate Degree,Married,0,Entry,Large,57,No,No,No,Fair,Low
6847,54,Male,22,Healthcare,6932,Poor,High,High,0,Yes,14,Master’s Degree,Divorced,3,Entry,Large,45,No,No,No,Excellent,High
42567,41,Female,10,Healthcare,9486,Poor,High,Average,0,Yes,49,PhD,Single,1,Mid,Small,59,Yes,No,No,Good,Low
61777,47,Female,23,Healthcare,8568,Good,Very High,Below Average,0,No,47,Associate Degree,Married,3,Mid,Small,35,No,No,Yes,Poor,Medium
8380,56,Female,3,Education,4134,Poor,High,High,1,No,12,Bachelor’s Degree,Married,3,Mid,Medium,18,No,No,No,Fair,Medium
51290,56,Female,27,Finance,7217,Excellent,Medium,Average,2,No,4,Master’s Degree,Married,3,Senior,Large,105,No,No,Yes,Excellent,Medium
34034,23,Female,1,Healthcare,7015,Poor,Very High,Average,0,No,12,Associate Degree,Married,1,Senior,Small,80,Yes,No,No,Good,Low
42879,29,Female,5,Healthcare,8153,Fair,High,Low,0,No,96,Associate Degree,Single,0,Mid,Medium,63,Yes,No,Yes,Good,Medium
45040,26,Male,16,Technology,9431,Good,High,High,2,No,80,High School,Divorced,3,Entry,Medium,36,No,No,No,Good,Very High
21427,46,Female,21,Technology,8586,Fair,High,Below Average,1,No,27,Associate Degree,Married,3,Senior,Medium,87,No,No,No,Good,Medium
74286,45,Male,32,Education,3848,Fair,Very High,Average,2,No,39,Bachelor’s Degree,Married,0,Mid,Medium,72,Yes,No,No,Fair,Medium
70018,59,Female,46,Technology,8448,Good,High,Below Average,2,No,21,PhD,Single,1,Mid,Medium,68,No,No,No,Fair,Low
54727,55,Female,46,Education,4476,Good,High,Average,0,No,84,Associate Degree,Divorced,4,Entry,Small,94,No,No,No,Excellent,High
45867,26,Female,14,Healthcare,9200,Fair,High,Average,2,No,75,PhD,Married,4,Entry,Medium,60,No,No,No,Poor,Low
72789,25,Female,9,Technology,8838,Good,Medium,Below Average,0,Yes,21,High School,Married,4,Senior,Large,68,No,No,No,Good,Low
66960,26,Female,6,Education,4141,Fair,Low,Average,1,No,91,Bachelor’s Degree,Married,1,Entry,Large,22,No,No,No,Excellent,Low
60917,36,Female,24,Media,6526,Excellent,Low,Below Average,2,No,9,Bachelor’s Degree,Married,3,Entry,Small,26,No,No,No,Good,Low
59539,36,Male,22,Media,6719,Fair,Very High,Average,2,Yes,12,Bachelor’s Degree,Married,0,Entry,Medium,76,No,No,Yes,Excellent,High
38125,45,Female,30,Media,5734,Fair,High,Low,0,Yes,48,Bachelor’s Degree,Single,2,Mid,Medium,59,No,No,No,Poor,Medium
37660,58,Female,20,Technology,10081,Poor,Very High,High,0,No,6,High School,Married,4,Entry,Medium,63,No,No,No,Poor,Medium
55043,58,Male,50,Technology,11307,Excellent,High,Below Average,1,No,56,Master’s Degree,Single,2,Senior,Small,124,No,No,No,Poor,High
37446,53,Female,1,Technology,9335,Excellent,Very High,High,0,No,87,Bachelor’s Degree,Married,1,Entry,Medium,22,Yes,No,No,Fair,High
19468,43,Male,5,Technology,7926,Good,High,Average,2,No,36,High School,Married,4,Entry,Small,18,No,No,No,Excellent,High
16620,38,Male,23,Technology,9978,Good,Medium,Average,0,Yes,90,Associate Degree,Married,0,Entry,Medium,83,No,No,No,Fair,Low
4604,49,Female,40,Media,6159,Good,Low,Average,1,Yes,84,Associate Degree,Single,0,Mid,Small,115,No,No,No,Fair,Low
10283,34,Male,22,Healthcare,9016,Fair,High,Average,0,No,57,Associate Degree,Married,1,Senior,Medium,82,Yes,No,No,Poor,Medium
34106,25,Male,2,Technology,10973,Fair,High,Low,0,No,57,Bachelor’s Degree,Married,0,Entry,Medium,80,Yes,No,No,Poor,Low
35360,57,Male,33,Technology,8852,Poor,High,Average,0,No,9,Bachelor’s Degree,Single,3,Mid,Medium,73,Yes,No,No,Good,High
37813,46,Female,6,Technology,9779,Good,Medium,Low,1,Yes,98,Associate Degree,Married,1,Entry,Medium,55,No,No,No,Fair,Low
73020,19,Male,11,Media,5991,Good,High,High,0,No,53,Master’s Degree,Divorced,2,Senior,Large,24,No,Yes,No,Poor,Medium
3539,59,Female,44,Technology,8477,Good,Medium,High,1,Yes,46,Master’s Degree,Married,4,Senior,Medium,51,No,No,No,Fair,Medium
24148,29,Male,12,Healthcare,7876,Fair,Very High,Below Average,4,Yes,53,Master’s Degree,Married,0,Entry,Small,89,Yes,No,No,Good,Medium
59231,25,Female,8,Healthcare,7298,Good,High,Low,0,Yes,6,PhD,Divorced,0,Mid,Medium,25,No,No,No,Poor,Low
53905,33,Female,15,Technology,10107,Poor,Medium,Average,3,No,53,Master’s Degree,Divorced,2,Mid,Small,26,No,No,No,Fair,Low
29999,38,Male,1,Healthcare,8553,Fair,Very High,High,0,No,25,PhD,Single,6,Senior,Small,13,No,Yes,No,Fair,Very High
16096,23,Female,3,Healthcare,5661,Good,High,Average,2,Yes,95,Bachelor’s Degree,Married,1,Senior,Medium,42,No,No,Yes,Poor,Low
35875,37,Male,1,Technology,11172,Excellent,High,High,0,No,45,Associate Degree,Married,2,Mid,Medium,75,No,No,Yes,Fair,Medium
46954,41,Male,10,Education,5554,Good,High,Average,0,No,88,PhD,Married,0,Entry,Small,68,No,No,No,Excellent,Medium
23312,46,Female,33,Finance,7349,Good,Medium,High,0,No,39,Bachelor’s Degree,Divorced,1,Senior,Medium,74,No,No,No,Fair,Low
62988,56,Female,42,Education,3894,Fair,High,High,0,No,20,Associate Degree,Single,1,Mid,Medium,91,No,No,No,Fair,High
52537,58,Male,50,Finance,5521,Fair,Very High,Average,2,No,65,Bachelor’s Degree,Married,1,Senior,Small,83,No,No,No,Good,Low
14925,48,Male,22,Technology,12419,Poor,High,Below Average,0,No,33,Bachelor’s Degree,Married,1,Entry,Small,66,No,No,Yes,Poor,Low
11174,31,Female,13,Healthcare,10022,Good,High,High,0,No,81,High School,Single,3,Entry,Small,65,No,No,No,Good,High
65029,58,Female,39,Healthcare,9354,Good,Medium,Average,1,No,26,PhD,Single,0,Mid,Medium,77,No,No,No,Good,Medium
69415,32,Male,24,Technology,9273,Excellent,High,Average,0,Yes,94,Bachelor’s Degree,Single,1,Entry,Large,75,No,No,No,Fair,Medium
7928,33,Female,2,Technology,7341,Good,Low,Average,0,No,78,Associate Degree,Single,1,Mid,Medium,51,No,No,No,Excellent,High
60715,49,Female,31,Healthcare,6821,Good,Medium,Average,0,Yes,71,Associate Degree,Married,2,Senior,Large,42,No,No,Yes,Poor,Low
14721,56,Male,8,Healthcare,6096,Fair,Medium,High,1,No,1,High School,Married,4,Entry,Medium,15,No,No,No,Poor,High
7390,20,Female,4,Healthcare,6715,Good,High,Below Average,1,No,81,Master’s Degree,Single,4,Senior,Medium,25,Yes,No,No,Good,Medium
54822,29,Male,6,Technology,6642,Fair,High,Average,0,Yes,53,Associate Degree,Married,5,Senior,Medium,56,No,No,Yes,Good,High
72981,34,Female,26,Education,3028,Good,High,Average,0,No,18,Bachelor’s Degree,Married,5,Mid,Medium,38,No,No,No,Fair,Low
36875,21,Male,1,Technology,10734,Good,High,Average,0,No,53,Master’s Degree,Divorced,1,Mid,Small,66,No,No,No,Fair,High
30466,25,Male,13,Technology,9720,Poor,High,Average,1,No,53,High School,Married,1,Senior,Medium,32,No,No,No,Good,Medium
61177,28,Male,11,Healthcare,6592,Fair,Very High,Average,0,No,38,Associate Degree,Married,3,Senior,Small,55,No,No,No,Good,Medium
51291,29,Female,8,Media,6492,Excellent,Very High,Average,0,No,30,Bachelor’s Degree,Married,4,Entry,Medium,34,No,No,Yes,Good,High
55714,48,Female,7,Healthcare,7713,Poor,High,Average,1,Yes,60,Associate Degree,Married,0,Senior,Medium,65,Yes,Yes,Yes,Good,Low
23690,31,Male,4,Education,5188,Good,Medium,Average,1,Yes,19,High School,Single,1,Entry,Small,74,No,No,No,Good,High
71411,45,Male,32,Media,7192,Excellent,Medium,Below Average,2,No,5,PhD,Married,1,Mid,Large,62,No,No,No,Good,Medium
72124,51,Female,15,Technology,9605,Poor,High,Below Average,0,Yes,90,Associate Degree,Married,1,Senior,Large,93,No,No,No,Fair,Low
48569,39,Female,19,Finance,9195,Excellent,Very High,Average,1,Yes,1,High School,Married,2,Senior,Medium,53,No,No,No,Poor,High
1562,43,Female,13,Technology,10293,Excellent,Medium,Average,0,No,90,Associate Degree,Single,3,Senior,Medium,63,No,No,No,Fair,Medium
31967,55,Female,24,Education,3889,Good,Medium,Average,1,No,36,Bachelor’s Degree,Single,5,Entry,Small,31,No,No,No,Good,High
63144,27,Male,5,Education,3818,Good,High,Average,2,Yes,68,Bachelor’s Degree,Married,0,Entry,Large,25,No,No,No,Good,Low
61638,24,Male,10,Media,5396,Fair,Very High,Average,0,No,31,High School,Married,1,Senior,Medium,67,No,No,No,Good,High
32069,51,Female,31,Technology,6892,Poor,High,Low,0,Yes,6,Bachelor’s Degree,Married,0,Senior,Medium,34,No,No,No,Excellent,Low
58747,26,Female,10,Media,6353,Fair,High,Average,4,Yes,87,Master’s Degree,Married,0,Mid,Medium,58,No,No,No,Good,High
69591,54,Male,27,Finance,10620,Poor,Medium,Below Average,0,No,52,Master’s Degree,Married,1,Entry,Small,92,No,No,No,Fair,Medium
335,44,Male,3,Education,6147,Fair,Medium,Average,0,No,10,PhD,Single,3,Mid,Large,29,No,No,No,Fair,Medium
70245,27,Female,6,Healthcare,7487,Good,Very High,Average,0,No,83,High School,Married,0,Senior,Large,66,No,No,No,Good,Low
8395,39,Male,25,Finance,8134,Good,High,Average,2,No,44,PhD,Single,0,Entry,Small,75,No,No,No,Excellent,Low
49144,20,Male,9,Technology,8249,Excellent,Medium,Below Average,1,No,5,Master’s Degree,Married,0,Entry,Medium,35,No,No,Yes,Good,High
38633,38,Male,12,Education,5085,Fair,High,Average,0,Yes,91,Associate Degree,Divorced,0,Mid,Small,19,No,No,No,Good,Very High
3663,43,Male,16,Education,5583,Fair,High,High,4,No,40,Associate Degree,Married,1,Senior,Small,92,No,No,Yes,Poor,Low
7091,34,Female,8,Healthcare,8745,Excellent,High,Average,3,No,2,Bachelor’s Degree,Divorced,2,Senior,Small,36,No,No,No,Good,Low
15642,34,Female,2,Technology,8581,Poor,High,Average,1,No,55,High School,Single,1,Mid,Medium,62,No,No,No,Good,Low
30628,42,Male,31,Technology,9437,Fair,Medium,Average,1,Yes,80,Bachelor’s Degree,Single,0,Entry,Small,35,No,No,No,Poor,Medium
28677,52,Male,22,Finance,8110,Poor,Very High,Average,1,Yes,89,Master’s Degree,Married,0,Mid,Large,86,No,No,No,Good,Low
36713,55,Female,47,Healthcare,8028,Excellent,Very High,High,2,No,84,Associate Degree,Married,2,Entry,Medium,49,Yes,No,Yes,Excellent,High
6213,47,Male,14,Education,4829,Excellent,Very High,Average,0,No,24,Bachelor’s Degree,Single,5,Entry,Medium,29,No,No,No,Excellent,High
48948,58,Male,34,Healthcare,6547,Excellent,Very High,Average,0,No,2,Bachelor’s Degree,Married,0,Entry,Large,92,No,No,No,Fair,Medium
44387,39,Female,16,Finance,6988,Fair,High,Below Average,1,No,58,Bachelor’s Degree,Married,3,Mid,Medium,93,No,No,No,Good,High
74252,42,Male,31,Technology,9698,Fair,High,High,1,Yes,34,Bachelor’s Degree,Married,2,Mid,Large,70,No,No,No,Poor,Low
17256,55,Male,46,Education,4117,Poor,Medium,Average,1,No,74,PhD,Single,0,Senior,Large,49,No,No,No,Poor,Very High
59036,24,Male,6,Media,5995,Good,High,High,0,No,31,High School,Married,0,Senior,Small,33,No,No,No,Poor,Medium
5522,46,Male,30,Finance,8478,Fair,Very High,Average,1,No,32,Master’s Degree,Married,3,Mid,Small,74,No,No,Yes,Good,Medium
1840,18,Female,6,Education,4625,Good,Medium,Average,0,No,60,Bachelor’s Degree,Married,1,Mid,Medium,14,No,No,No,Fair,Very High
63305,35,Female,17,Education,3388,Poor,High,Average,0,Yes,38,High School,Married,2,Mid,Medium,83,No,No,No,Good,Medium
54895,38,Female,7,Technology,6973,Good,Medium,Average,1,No,20,Master’s Degree,Married,0,Entry,Medium,56,Yes,No,No,Good,Very High
35790,36,Female,16,Technology,11532,Good,Medium,Average,0,No,86,Associate Degree,Married,0,Entry,Medium,25,No,No,No,Good,Low
735,27,Female,3,Healthcare,7525,Fair,High,Average,0,Yes,75,Bachelor’s Degree,Single,0,Mid,Large,45,No,No,No,Good,Low
4248,34,Female,25,Technology,11340,Good,High,Below Average,2,Yes,77,Associate Degree,Single,1,Entry,Small,58,No,No,Yes,Fair,Low
57666,18,Female,2,Media,6080,Good,High,Average,0,No,65,Bachelor’s Degree,Single,2,Senior,Large,29,No,No,No,Excellent,Medium
25745,19,Female,4,Technology,9153,Good,High,Average,0,No,79,Bachelor’s Degree,Single,5,Mid,Small,48,No,No,Yes,Good,Medium
8959,37,Male,14,Technology,8796,Good,High,Low,1,Yes,81,Associate Degree,Married,4,Entry,Small,28,Yes,No,No,Poor,Medium
5558,34,Female,22,Healthcare,9957,Fair,High,Average,1,Yes,53,High School,Married,2,Entry,Medium,44,No,No,No,Good,Medium
7214,22,Female,1,Technology,9429,Poor,Very High,Average,0,No,34,High School,Married,1,Entry,Large,49,No,No,Yes,Good,Medium
55059,39,Male,16,Education,6111,Excellent,Very High,Average,0,No,53,Bachelor’s Degree,Divorced,0,Entry,Small,42,No,No,No,Poor,Low
73261,40,Female,30,Healthcare,9323,Good,High,Average,0,No,87,Associate Degree,Single,4,Mid,Small,57,No,No,No,Fair,High
39163,33,Female,13,Healthcare,7643,Excellent,Medium,Average,1,No,72,Associate Degree,Married,1,Mid,Medium,66,No,No,No,Good,Low
28956,28,Male,20,Finance,7931,Excellent,Very High,Average,1,No,70,Associate Degree,Single,1,Mid,Medium,85,No,No,No,Fair,High
8349,50,Female,13,Education,4983,Good,Very High,Average,1,No,80,High School,Single,0,Entry,Medium,39,No,No,No,Good,High
49780,26,Male,16,Healthcare,6945,Fair,Very High,High,0,Yes,1,Bachelor’s Degree,Single,1,Mid,Medium,63,Yes,No,No,Poor,Low
63580,54,Male,29,Technology,7335,Fair,Very High,High,0,No,80,High School,Divorced,1,Entry,Large,103,No,No,No,Poor,Very High
74168,40,Male,29,Healthcare,9870,Fair,High,High,2,No,21,PhD,Married,2,Entry,Large,45,Yes,No,No,Excellent,Low
30538,41,Male,3,Healthcare,6996,Fair,Very High,Average,1,Yes,27,Associate Degree,Single,0,Senior,Large,72,No,No,No,Good,Low
1790,19,Female,1,Healthcare,6509,Good,High,High,2,No,13,Associate Degree,Married,1,Entry,Small,79,No,No,No,Good,Medium
23594,57,Male,40,Technology,11289,Excellent,High,Average,0,No,24,Master’s Degree,Married,0,Mid,Medium,68,Yes,No,No,Excellent,Medium
23632,56,Male,14,Education,5125,Good,High,Average,0,No,28,Bachelor’s Degree,Married,2,Mid,Medium,58,No,No,No,Poor,Low
29772,27,Female,16,Finance,6414,Poor,High,Average,2,Yes,86,Bachelor’s Degree,Single,1,Senior,Medium,21,No,No,No,Fair,Medium
39347,22,Male,3,Technology,7084,Excellent,Very High,Average,0,Yes,69,High School,Married,1,Mid,Medium,18,No,No,No,Poor,Low
64076,55,Male,46,Finance,8895,Good,Very High,High,2,No,62,High School,Single,2,Senior,Large,62,Yes,No,No,Good,High
4656,38,Female,14,Education,4657,Good,High,High,0,No,74,Master’s Degree,Married,0,Mid,Medium,79,No,No,Yes,Good,Medium
59854,18,Female,1,Media,6245,Good,Medium,Average,2,No,37,Bachelor’s Degree,Single,4,Entry,Small,67,No,No,No,Poor,Low
49853,26,Female,1,Education,4236,Fair,High,High,2,No,25,Bachelor’s Degree,Married,4,Entry,Small,62,No,No,No,Good,Medium
45935,51,Male,23,Technology,7705,Poor,High,Average,0,No,35,Bachelor’s Degree,Single,2,Entry,Large,26,No,No,No,Poor,High
27182,51,Female,16,Media,6042,Poor,High,High,0,Yes,33,Master’s Degree,Single,1,Entry,Large,55,No,No,No,Good,Medium
22518,53,Male,43,Healthcare,7447,Excellent,Medium,Average,4,No,57,Master’s Degree,Single,1,Senior,Medium,107,No,No,No,Excellent,Low
59368,57,Male,25,Education,4980,Excellent,Medium,Average,2,No,32,Associate Degree,Married,3,Mid,Medium,69,No,No,No,Good,Medium
50717,42,Male,6,Education,4026,Good,Very High,High,0,No,40,Bachelor’s Degree,Single,5,Mid,Medium,75,No,No,No,Poor,High
41971,27,Male,15,Finance,10817,Poor,Medium,Average,1,No,28,Master’s Degree,Single,3,Senior,Small,30,Yes,No,No,Poor,Medium
